
1.00937498 	 12.93124998 	 0.00000015 
1.00937498 	 13.04062498 	 0.00000006 
1.00937498 	 13.14999998 	 0.00000002 
1.00937498 	 13.25937498 	 0.00000001 
1.00937498 	 13.36874998 	 0.00000000 
1.00937498 	 13.47812498 	 0.00000000 
1.00937498 	 13.58749998 	 0.00000000 
1.00937498 	 13.69687498 	 0.00000000 
1.00937498 	 13.80624998 	 0.00000000 
1.00937498 	 13.91562498 	 0.00000000 
1.00937498 	 14.02499998 	 0.00000000 
1.00937498 	 14.13437498 	 0.00000000 
1.00937498 	 14.24374998 	 0.00000000 
1.00937498 	 14.35312498 	 0.00000000 
1.00937498 	 14.46249998 	 0.00000000 
1.00937498 	 14.57187498 	 0.00000000 
1.00937498 	 14.68124998 	 0.00000000 
1.00937498 	 14.79062498 	 0.00000000 
1.00937498 	 14.89999998 	 0.00000000 

1.11874998 	 1.00937498 	 3.38871727 
1.11874998 	 1.11874998 	 3.10458270 
1.11874998 	 1.22812498 	 2.80425723 
1.11874998 	 1.33749998 	 2.50808620 
1.11874998 	 1.44687498 	 2.23083433 
1.11874998 	 1.55624998 	 1.98116720 
1.11874998 	 1.66562498 	 1.76241547 
1.11874998 	 1.77499998 	 1.57412625 
1.11874998 	 1.88437498 	 1.41378549 
1.11874998 	 1.99374998 	 1.27819536 
1.11874998 	 2.10312498 	 1.16424491 
1.11874998 	 2.21249998 	 1.06910384 
1.11874998 	 2.32187498 	 0.99007891 
1.11874998 	 2.43124998 	 0.92443173 
1.11874998 	 2.54062498 	 0.86936934 
1.11874998 	 2.64999998 	 0.82225279 
1.11874998 	 2.75937498 	 0.78091602 
1.11874998 	 2.86874998 	 0.74391909 
1.11874998 	 2.97812498 	 0.71059689 
1.11874998 	 3.08749998 	 0.68087290 
1.11874998 	 3.19687498 	 0.65492329 
1.11874998 	 3.30624998 	 0.63284020 
1.11874998 	 3.41562498 	 0.61442831 
1.11874998 	 3.52499998 	 0.59919258 
1.11874998 	 3.63437498 	 0.58648157 
1.11874998 	 3.74374998 	 0.57568689 
1.11874998 	 3.85312498 	 0.56639252 
1.11874998 	 3.96249998 	 0.55841113 
1.11874998 	 4.07187498 	 0.55171085 
1.11874998 	 4.18124998 	 0.54628839 
1.11874998 	 4.29062498 	 0.54206064 
1.11874998 	 4.39999998 	 0.53882494 
1.11874998 	 4.50937498 	 0.53629564 
1.11874998 	 4.61874998 	 0.53418598 
1.11874998 	 4.72812498 	 0.53228746 
1.11874998 	 4.83749998 	 0.53050868 
1.11874998 	 4.94687498 	 0.52886194 
1.11874998 	 5.05624998 	 0.52741287 
1.11874998 	 5.16562498 	 0.52622265 
1.11874998 	 5.27499998 	 0.52531002 
1.11874998 	 5.38437498 	 0.52464489 
1.11874998 	 5.49374998 	 0.52416805 
1.11874998 	 5.60312498 	 0.52382044 
1.11874998 	 5.71249998 	 0.52356496 
1.11874998 	 5.82187498 	 0.52339156 
1.11874998 	 5.93124998 	 0.52330693 
1.11874998 	 6.04062498 	 0.52331722 
1.11874998 	 6.14999998 	 0.52341421 
1.11874998 	 6.25937498 	 0.52357104 
1.11874998 	 6.36874998 	 0.52374840 
1.11874998 	 6.47812498 	 0.52390677 
1.11874998 	 6.58749998 	 0.52401881 
1.11874998 	 6.69687498 	 0.52407707 
1.11874998 	 6.80624998 	 0.52409479 
1.11874998 	 6.91562498 	 0.52410035 
1.11874998 	 7.02499998 	 0.52412770 
1.11874998 	 7.13437498 	 0.52420580 
1.11874998 	 7.24374998 	 0.52435010 
1.11874998 	 7.35312498 	 0.52455868 
1.11874998 	 7.46249998 	 0.52481451 
1.11874998 	 7.57187498 	 0.52509409 
1.11874998 	 7.68124998 	 0.52537995 
1.11874998 	 7.79062498 	 0.52567261 
1.11874998 	 7.89999998 	 0.52599553 
1.11874998 	 8.00937498 	 0.52638631 
1.11874998 	 8.11874998 	 0.52687031 
1.11874998 	 8.22812498 	 0.52741675 
1.11874998 	 8.33749998 	 0.52788388 
1.11874998 	 8.44687498 	 0.52796547 
1.11874998 	 8.55624998 	 0.52715429 
1.11874998 	 8.66562498 	 0.52473819 
1.11874998 	 8.77499998 	 0.51983984 
1.11874998 	 8.88437498 	 0.51150235 
1.11874998 	 8.99374998 	 0.49881252 
1.11874998 	 9.10312498 	 0.48104281 
1.11874998 	 9.21249998 	 0.45778667 
1.11874998 	 9.32187498 	 0.42906011 
1.11874998 	 9.43124998 	 0.39534759 
1.11874998 	 9.54062498 	 0.35758063 
1.11874998 	 9.64999998 	 0.31705100 
1.11874998 	 9.75937498 	 0.27527308 
1.11874998 	 9.86874998 	 0.23381973 
1.11874998 	 9.97812498 	 0.19415939 
1.11874998 	 10.08749998 	 0.15751999 
1.11874998 	 10.19687498 	 0.12479762 
1.11874998 	 10.30624998 	 0.09651793 
1.11874998 	 10.41562498 	 0.07284751 
1.11874998 	 10.52499998 	 0.05364515 
1.11874998 	 10.63437498 	 0.03853746 
1.11874998 	 10.74374998 	 0.02700352 
1.11874998 	 10.85312498 	 0.01845465 
1.11874998 	 10.96249998 	 0.01230028 
1.11874998 	 11.07187498 	 0.00799529 
1.11874998 	 11.18124998 	 0.00506824 
1.11874998 	 11.29062498 	 0.00313317 
1.11874998 	 11.39999998 	 0.00188895 
1.11874998 	 11.50937498 	 0.00111064 
1.11874998 	 11.61874998 	 0.00063688 
1.11874998 	 11.72812498 	 0.00035619 
1.11874998 	 11.83749998 	 0.00019430 
1.11874998 	 11.94687498 	 0.00010338 
1.11874998 	 12.05624998 	 0.00005365 
1.11874998 	 12.16562498 	 0.00002716 
1.11874998 	 12.27499998 	 0.00001341 
1.11874998 	 12.38437498 	 0.00000646 
1.11874998 	 12.49374998 	 0.00000304 
1.11874998 	 12.60312498 	 0.00000139 
1.11874998 	 12.71249998 	 0.00000062 
1.11874998 	 12.82187498 	 0.00000027 
1.11874998 	 12.93124998 	 0.00000012 
1.11874998 	 13.04062498 	 0.00000005 
1.11874998 	 13.14999998 	 0.00000002 
1.11874998 	 13.25937498 	 0.00000001 
1.11874998 	 13.36874998 	 0.00000000 
1.11874998 	 13.47812498 	 0.00000000 
1.11874998 	 13.58749998 	 0.00000000 
1.11874998 	 13.69687498 	 0.00000000 
1.11874998 	 13.80624998 	 0.00000000 
1.11874998 	 13.91562498 	 0.00000000 
1.11874998 	 14.02499998 	 0.00000000 
1.11874998 	 14.13437498 	 0.00000000 
1.11874998 	 14.24374998 	 0.00000000 
1.11874998 	 14.35312498 	 0.00000000 
1.11874998 	 14.46249998 	 0.00000000 
1.11874998 	 14.57187498 	 0.00000000 
1.11874998 	 14.68124998 	 0.00000000 
1.11874998 	 14.79062498 	 0.00000000 
1.11874998 	 14.89999998 	 0.00000000 

1.22812498 	 1.00937498 	 3.18844674 
1.22812498 	 1.11874998 	 2.80425723 
1.22812498 	 1.22812498 	 2.42365962 
1.22812498 	 1.33749998 	 2.07099998 
1.22812498 	 1.44687498 	 1.76164516 
1.22812498 	 1.55624998 	 1.50175232 
1.22812498 	 1.66562498 	 1.28988146 
1.22812498 	 1.77499998 	 1.11971426 
1.22812498 	 1.88437498 	 0.98296303 
1.22812498 	 1.99374998 	 0.87168366 
1.22812498 	 2.10312498 	 0.77956312 
1.22812498 	 2.21249998 	 0.70218024 
1.22812498 	 2.32187498 	 0.63657201 
1.22812498 	 2.43124998 	 0.58057108 
1.22812498 	 2.54062498 	 0.53230277 
1.22812498 	 2.64999998 	 0.49001829 
1.22812498 	 2.75937498 	 0.45221389 
1.22812498 	 2.86874998 	 0.41784650 
1.22812498 	 2.97812498 	 0.38644837 
1.22812498 	 3.08749998 	 0.35804093 
1.22812498 	 3.19687498 	 0.33288056 
1.22812498 	 3.30624998 	 0.31116170 
1.22812498 	 3.41562498 	 0.29281474 
1.22812498 	 3.52499998 	 0.27747398 
1.22812498 	 3.63437498 	 0.26459860 
1.22812498 	 3.74374998 	 0.25365856 
1.22812498 	 3.85312498 	 0.24428146 
1.22812498 	 3.96249998 	 0.23629425 
1.22812498 	 4.07187498 	 0.22965870 
1.22812498 	 4.18124998 	 0.22435362 
1.22812498 	 4.29062498 	 0.22027485 
1.22812498 	 4.39999998 	 0.21720288 
1.22812498 	 4.50937498 	 0.21484454 
1.22812498 	 4.61874998 	 0.21291643 
1.22812498 	 4.72812498 	 0.21122096 
1.22812498 	 4.83749998 	 0.20967808 
1.22812498 	 4.94687498 	 0.20830349 
1.22812498 	 5.05624998 	 0.20715267 
1.22812498 	 5.16562498 	 0.20626326 
1.22812498 	 5.27499998 	 0.20562335 
1.22812498 	 5.38437498 	 0.20517513 
1.22812498 	 5.49374998 	 0.20484403 
1.22812498 	 5.60312498 	 0.20457266 
1.22812498 	 5.71249998 	 0.20434075 
1.22812498 	 5.82187498 	 0.20416278 
1.22812498 	 5.93124998 	 0.20406807 
1.22812498 	 6.04062498 	 0.20407631 
1.22812498 	 6.14999998 	 0.20418146 
1.22812498 	 6.25937498 	 0.20435086 
1.22812498 	 6.36874998 	 0.20453806 
1.22812498 	 6.47812498 	 0.20470135 
1.22812498 	 6.58749998 	 0.20481892 
1.22812498 	 6.69687498 	 0.20489437 
1.22812498 	 6.80624998 	 0.20495128 
1.22812498 	 6.91562498 	 0.20502062 
1.22812498 	 7.02499998 	 0.20512634 
1.22812498 	 7.13437498 	 0.20527479 
1.22812498 	 7.24374998 	 0.20545079 
1.22812498 	 7.35312498 	 0.20562076 
1.22812498 	 7.46249998 	 0.20574140 
1.22812498 	 7.57187498 	 0.20577133 
1.22812498 	 7.68124998 	 0.20568338 
1.22812498 	 7.79062498 	 0.20547565 
1.22812498 	 7.89999998 	 0.20517969 
1.22812498 	 8.00937498 	 0.20486412 
1.22812498 	 8.11874998 	 0.20463139 
1.22812498 	 8.22812498 	 0.20460513 
1.22812498 	 8.33749998 	 0.20490627 
1.22812498 	 8.44687498 	 0.20561821 
1.22812498 	 8.55624998 	 0.20674498 
1.22812498 	 8.66562498 	 0.20817036 
1.22812498 	 8.77499998 	 0.20962899 
1.22812498 	 8.88437498 	 0.21070113 
1.22812498 	 8.99374998 	 0.21083931 
1.22812498 	 9.10312498 	 0.20942847 
1.22812498 	 9.21249998 	 0.20587257 
1.22812498 	 9.32187498 	 0.19969254 
1.22812498 	 9.43124998 	 0.19061575 
1.22812498 	 9.54062498 	 0.17863740 
1.22812498 	 9.64999998 	 0.16404003 
1.22812498 	 9.75937498 	 0.14736628 
1.22812498 	 9.86874998 	 0.12935084 
1.22812498 	 9.97812498 	 0.11082570 
1.22812498 	 10.08749998 	 0.09261755 
1.22812498 	 10.19687498 	 0.07545607 
1.22812498 	 10.30624998 	 0.05990693 
1.22812498 	 10.41562498 	 0.04633712 
1.22812498 	 10.52499998 	 0.03491229 
1.22812498 	 10.63437498 	 0.02562032 
1.22812498 	 10.74374998 	 0.01831182 
1.22812498 	 10.85312498 	 0.01274736 
1.22812498 	 10.96249998 	 0.00864303 
1.22812498 	 11.07187498 	 0.00570811 
1.22812498 	 11.18124998 	 0.00367224 
1.22812498 	 11.29062498 	 0.00230153 
1.22812498 	 11.39999998 	 0.00140536 
1.22812498 	 11.50937498 	 0.00083616 
1.22812498 	 11.61874998 	 0.00048479 
1.22812498 	 11.72812498 	 0.00027392 
1.22812498 	 11.83749998 	 0.00015085 
1.22812498 	 11.94687498 	 0.00008098 
1.22812498 	 12.05624998 	 0.00004237 
1.22812498 	 12.16562498 	 0.00002162 
1.22812498 	 12.27499998 	 0.00001075 
1.22812498 	 12.38437498 	 0.00000521 
1.22812498 	 12.49374998 	 0.00000247 
1.22812498 	 12.60312498 	 0.00000114 
1.22812498 	 12.71249998 	 0.00000051 
1.22812498 	 12.82187498 	 0.00000022 
1.22812498 	 12.93124998 	 0.00000010 
1.22812498 	 13.04062498 	 0.00000004 
1.22812498 	 13.14999998 	 0.00000002 
1.22812498 	 13.25937498 	 0.00000001 
1.22812498 	 13.36874998 	 0.00000000 
1.22812498 	 13.47812498 	 0.00000000 
1.22812498 	 13.58749998 	 0.00000000 
1.22812498 	 13.69687498 	 0.00000000 
1.22812498 	 13.80624998 	 0.00000000 
1.22812498 	 13.91562498 	 0.00000000 
1.22812498 	 14.02499998 	 0.00000000 
1.22812498 	 14.13437498 	 0.00000000 
1.22812498 	 14.24374998 	 0.00000000 
1.22812498 	 14.35312498 	 0.00000000 
1.22812498 	 14.46249998 	 0.00000000 
1.22812498 	 14.57187498 	 0.00000000 
1.22812498 	 14.68124998 	 0.00000000 
1.22812498 	 14.79062498 	 0.00000000 
1.22812498 	 14.89999998 	 0.00000000 

1.33749998 	 1.00937498 	 2.96934080 
1.33749998 	 1.11874998 	 2.50808620 
1.33749998 	 1.22812498 	 2.07099998 
1.33749998 	 1.33749998 	 1.68483204 
1.33749998 	 1.44687498 	 1.36414153 
1.33749998 	 1.55624998 	 1.11154174 
1.33749998 	 1.66562498 	 0.92027617 
1.33749998 	 1.77499998 	 0.77812731 
1.33749998 	 1.88437498 	 0.67144356 
1.33749998 	 1.99374998 	 0.58825012 
1.33749998 	 2.10312498 	 0.51988287 
1.33749998 	 2.21249998 	 0.46115281 
1.33749998 	 2.32187498 	 0.40949896 
1.33749998 	 2.43124998 	 0.36378076 
1.33749998 	 2.54062498 	 0.32327628 
1.33749998 	 2.64999998 	 0.28718037 
1.33749998 	 2.75937498 	 0.25458818 
1.33749998 	 2.86874998 	 0.22473845 
1.33749998 	 2.97812498 	 0.19724406 
1.33749998 	 3.08749998 	 0.17213323 
1.33749998 	 3.19687498 	 0.14968320 
1.33749998 	 3.30624998 	 0.13015591 
1.33749998 	 3.41562498 	 0.11358522 
1.33749998 	 3.52499998 	 0.09971565 
1.33749998 	 3.63437498 	 0.08809719 
1.33749998 	 3.74374998 	 0.07825915 
1.33749998 	 3.85312498 	 0.06985855 
1.33749998 	 3.96249998 	 0.06273083 
1.33749998 	 4.07187498 	 0.05683537 
1.33749998 	 4.18124998 	 0.05214572 
1.33749998 	 4.29062498 	 0.04855537 
1.33749998 	 4.39999998 	 0.04584994 
1.33749998 	 4.50937498 	 0.04375232 
1.33749998 	 4.61874998 	 0.04200660 
1.33749998 	 4.72812498 	 0.04045063 
1.33749998 	 4.83749998 	 0.03903991 
1.33749998 	 4.94687498 	 0.03781638 
1.33749998 	 5.05624998 	 0.03684510 
1.33749998 	 5.16562498 	 0.03615503 
1.33749998 	 5.27499998 	 0.03571248 
1.33749998 	 5.38437498 	 0.03543473 
1.33749998 	 5.49374998 	 0.03522952 
1.33749998 	 5.60312498 	 0.03503550 
1.33749998 	 5.71249998 	 0.03484210 
1.33749998 	 5.82187498 	 0.03468129 
1.33749998 	 5.93124998 	 0.03459927 
1.33749998 	 6.04062498 	 0.03462513 
1.33749998 	 6.14999998 	 0.03475259 
1.33749998 	 6.25937498 	 0.03494226 
1.33749998 	 6.36874998 	 0.03514055 
1.33749998 	 6.47812498 	 0.03530402 
1.33749998 	 6.58749998 	 0.03541666 
1.33749998 	 6.69687498 	 0.03549278 
1.33749998 	 6.80624998 	 0.03556558 
1.33749998 	 6.91562498 	 0.03566831 
1.33749998 	 7.02499998 	 0.03581708 
1.33749998 	 7.13437498 	 0.03600264 
1.33749998 	 7.24374998 	 0.03619331 
1.33749998 	 7.35312498 	 0.03634620 
1.33749998 	 7.46249998 	 0.03642080 
1.33749998 	 7.57187498 	 0.03638888 
1.33749998 	 7.68124998 	 0.03623841 
1.33749998 	 7.79062498 	 0.03597287 
1.33749998 	 7.89999998 	 0.03561108 
1.33749998 	 8.00937498 	 0.03519255 
1.33749998 	 8.11874998 	 0.03479057 
1.33749998 	 8.22812498 	 0.03452926 
1.33749998 	 8.33749998 	 0.03459594 
1.33749998 	 8.44687498 	 0.03523743 
1.33749998 	 8.55624998 	 0.03673166 
1.33749998 	 8.66562498 	 0.03933316 
1.33749998 	 8.77499998 	 0.04320122 
1.33749998 	 8.88437498 	 0.04832837 
1.33749998 	 8.99374998 	 0.05449078 
1.33749998 	 9.10312498 	 0.06123953 
1.33749998 	 9.21249998 	 0.06794152 
1.33749998 	 9.32187498 	 0.07386601 
1.33749998 	 9.43124998 	 0.07829909 
1.33749998 	 9.54062498 	 0.08066100 
1.33749998 	 9.64999998 	 0.08060001 
1.33749998 	 9.75937498 	 0.07804303 
1.33749998 	 9.86874998 	 0.07319481 
1.33749998 	 9.97812498 	 0.06648975 
1.33749998 	 10.08749998 	 0.05851093 
1.33749998 	 10.19687498 	 0.04989579 
1.33749998 	 10.30624998 	 0.04124798 
1.33749998 	 10.41562498 	 0.03307001 
1.33749998 	 10.52499998 	 0.02572428 
1.33749998 	 10.63437498 	 0.01942275 
1.33749998 	 10.74374998 	 0.01424003 
1.33749998 	 10.85312498 	 0.01014169 
1.33749998 	 10.96249998 	 0.00701881 
1.33749998 	 11.07187498 	 0.00472191 
1.33749998 	 11.18124998 	 0.00308892 
1.33749998 	 11.29062498 	 0.00196543 
1.33749998 	 11.39999998 	 0.00121671 
1.33749998 	 11.50937498 	 0.00073300 
1.33749998 	 11.61874998 	 0.00042984 
1.33749998 	 11.72812498 	 0.00024541 
1.33749998 	 11.83749998 	 0.00013644 
1.33749998 	 11.94687498 	 0.00007388 
1.33749998 	 12.05624998 	 0.00003897 
1.33749998 	 12.16562498 	 0.00002003 
1.33749998 	 12.27499998 	 0.00001003 
1.33749998 	 12.38437498 	 0.00000489 
1.33749998 	 12.49374998 	 0.00000233 
1.33749998 	 12.60312498 	 0.00000108 
1.33749998 	 12.71249998 	 0.00000049 
1.33749998 	 12.82187498 	 0.00000022 
1.33749998 	 12.93124998 	 0.00000009 
1.33749998 	 13.04062498 	 0.00000004 
1.33749998 	 13.14999998 	 0.00000002 
1.33749998 	 13.25937498 	 0.00000001 
1.33749998 	 13.36874998 	 0.00000000 
1.33749998 	 13.47812498 	 0.00000000 
1.33749998 	 13.58749998 	 0.00000000 
1.33749998 	 13.69687498 	 0.00000000 
1.33749998 	 13.80624998 	 0.00000000 
1.33749998 	 13.91562498 	 0.00000000 
1.33749998 	 14.02499998 	 0.00000000 
1.33749998 	 14.13437498 	 0.00000000 
1.33749998 	 14.24374998 	 0.00000000 
1.33749998 	 14.35312498 	 0.00000000 
1.33749998 	 14.46249998 	 0.00000000 
1.33749998 	 14.57187498 	 0.00000000 
1.33749998 	 14.68124998 	 0.00000000 
1.33749998 	 14.79062498 	 0.00000000 
1.33749998 	 14.89999998 	 0.00000000 

1.44687498 	 1.00937498 	 2.74413749 
1.44687498 	 1.11874998 	 2.23083433 
1.44687498 	 1.22812498 	 1.76164516 
1.44687498 	 1.33749998 	 1.36414153 
1.44687498 	 1.44687498 	 1.05088793 
1.44687498 	 1.55624998 	 0.82030304 
1.44687498 	 1.66562498 	 0.66023572 
1.44687498 	 1.77499998 	 0.55299436 
1.44687498 	 1.88437498 	 0.48033966 
1.44687498 	 1.99374998 	 0.42719934 
1.44687498 	 2.10312498 	 0.38345951 
1.44687498 	 2.21249998 	 0.34388891 
1.44687498 	 2.32187498 	 0.30680298 
1.44687498 	 2.43124998 	 0.27230731 
1.44687498 	 2.54062498 	 0.24084856 
1.44687498 	 2.64999998 	 0.21245848 
1.44687498 	 2.75937498 	 0.18668341 
1.44687498 	 2.86874998 	 0.16291654 
1.44687498 	 2.97812498 	 0.14077494 
1.44687498 	 3.08749998 	 0.12027020 
1.44687498 	 3.19687498 	 0.10171288 
1.44687498 	 3.30624998 	 0.08545760 
1.44687498 	 3.41562498 	 0.07166099 
1.44687498 	 3.52499998 	 0.06018257 
1.44687498 	 3.63437498 	 0.05065504 
1.44687498 	 3.74374998 	 0.04265353 
1.44687498 	 3.85312498 	 0.03585403 
1.44687498 	 3.96249998 	 0.03009837 
1.44687498 	 4.07187498 	 0.02535033 
1.44687498 	 4.18124998 	 0.02159062 
1.44687498 	 4.29062498 	 0.01872402 
1.44687498 	 4.39999998 	 0.01655269 
1.44687498 	 4.50937498 	 0.01482370 
1.44687498 	 4.61874998 	 0.01331487 
1.44687498 	 4.72812498 	 0.01190616 
1.44687498 	 4.83749998 	 0.01059783 
1.44687498 	 4.94687498 	 0.00947019 
1.44687498 	 5.05624998 	 0.00861175 
1.44687498 	 5.16562498 	 0.00805610 
1.44687498 	 5.27499998 	 0.00775810 
1.44687498 	 5.38437498 	 0.00761588 
1.44687498 	 5.49374998 	 0.00752048 
1.44687498 	 5.60312498 	 0.00740366 
1.44687498 	 5.71249998 	 0.00725934 
1.44687498 	 5.82187498 	 0.00713128 
1.44687498 	 5.93124998 	 0.00707762 
1.44687498 	 6.04062498 	 0.00713349 
1.44687498 	 6.14999998 	 0.00729077 
1.44687498 	 6.25937498 	 0.00750319 
1.44687498 	 6.36874998 	 0.00771084 
1.44687498 	 6.47812498 	 0.00786960 
1.44687498 	 6.58749998 	 0.00796988 
1.44687498 	 6.69687498 	 0.00803638 
1.44687498 	 6.80624998 	 0.00811067 
1.44687498 	 6.91562498 	 0.00822684 
1.44687498 	 7.02499998 	 0.00839289 
1.44687498 	 7.13437498 	 0.00858673 
1.44687498 	 7.24374998 	 0.00876783 
1.44687498 	 7.35312498 	 0.00889746 
1.44687498 	 7.46249998 	 0.00895641 
1.44687498 	 7.57187498 	 0.00895057 
1.44687498 	 7.68124998 	 0.00890132 
1.44687498 	 7.79062498 	 0.00882648 
1.44687498 	 7.89999998 	 0.00872385 
1.44687498 	 8.00937498 	 0.00857061 
1.44687498 	 8.11874998 	 0.00834590 
1.44687498 	 8.22812498 	 0.00807328 
1.44687498 	 8.33749998 	 0.00786820 
1.44687498 	 8.44687498 	 0.00796893 
1.44687498 	 8.55624998 	 0.00873023 
1.44687498 	 8.66562498 	 0.01056973 
1.44687498 	 8.77499998 	 0.01387288 
1.44687498 	 8.88437498 	 0.01887845 
1.44687498 	 8.99374998 	 0.02557714 
1.44687498 	 9.10312498 	 0.03365520 
1.44687498 	 9.21249998 	 0.04250441 
1.44687498 	 9.32187498 	 0.05130128 
1.44687498 	 9.43124998 	 0.05913880 
1.44687498 	 9.54062498 	 0.06517995 
1.44687498 	 9.64999998 	 0.06879683 
1.44687498 	 9.75937498 	 0.06966528 
1.44687498 	 9.86874998 	 0.06779754 
1.44687498 	 9.97812498 	 0.06351214 
1.44687498 	 10.08749998 	 0.05735484 
1.44687498 	 10.19687498 	 0.04999300 
1.44687498 	 10.30624998 	 0.04210809 
1.44687498 	 10.41562498 	 0.03430620 
1.44687498 	 10.52499998 	 0.02705913 
1.44687498 	 10.63437498 	 0.02067895 
1.44687498 	 10.74374998 	 0.01532209 
1.44687498 	 10.85312498 	 0.01101413 
1.44687498 	 10.96249998 	 0.00768537 
1.44687498 	 11.07187498 	 0.00520805 
1.44687498 	 11.18124998 	 0.00342906 
1.44687498 	 11.29062498 	 0.00219450 
1.44687498 	 11.39999998 	 0.00136557 
