2.8345892453	350.1299981878
3.0235618617	236.3312410379
3.2125344781	149.4118319029
3.4015070944	83.212769948
3.5904797108	33.0609956501
3.7794523271	-4.596446949
3.9684249435	-32.485456945
4.1573975598	-52.7201121592
4.3463701762	-66.9551538241
4.5353427925	-76.4939181329
4.7243154089	-82.3674023729
5.6691784907	-80.1604532201
6.6140415725	-58.2892545342
7.5589046542	-36.2837689221
9.4486308178	-10.2101424629
11.3383569814	-4.0498866101

