1.0   668.5823503995261
1.1414141414141414   736.4578222651853
1.2828282828282829   793.310662423979
1.4242424242424243   835.2381221234
1.5656565656565657   859.0058481504457
1.7070707070707072   862.4291291531881
1.8484848484848484   844.6702120071022
1.9898989898989898   806.3994801528461
2.1313131313131315   749.7845110086237
2.2727272727272725   678.2960364838655
2.4141414141414144   596.3495888738835
2.5555555555555554   508.8304689924553
2.696969696969697   420.5715044742865
2.8383838383838382   335.8627342406726
2.9797979797979797   258.06686911983707
3.121212121212121   189.39459620583875
3.2626262626262625   130.8633518458446
3.404040404040404   82.42854898800942
3.5454545454545454   43.24500720632932
3.686868686868687   11.995361492390657
3.8282828282828283   -12.784095321214409
3.9696969696969697   -32.44056785582143
4.111111111111111   -48.04378519541933
4.252525252525253   -60.33769950052374
4.393939393939394   -69.78830622634268
4.535353535353535   -76.69102522774119
4.6767676767676765   -81.29269319372179
4.818181818181818   -83.88740374030021
4.959595959595959   -84.85978073276056
5.101010101010101   -84.66889980768974
5.242424242424242   -83.78514144662404
5.383838383838384   -82.6056333781271
5.525252525252525   -81.37853149543116
5.666666666666666   -80.16180551075195
5.808080808080808   -78.83059135747499
5.949494949494949   -77.13240314946052
6.090909090909091   -74.77589820249614
6.232323232323232   -71.53004788645012
6.373737373737374   -67.30844243673891
6.515151515151515   -62.21803478842412
6.656565656565657   -56.56114962059837
6.797979797979798   -50.79121223644961
6.9393939393939394   -45.43333191480792
7.08080808080808   -40.98813260325687
7.222222222222222   -37.83970922032745
7.363636363636363   -36.18624972243924
7.505050505050505   -36.00577904010788
7.646464646464646   -37.061435452554775
7.787878787878787   -38.942651254213175
7.929292929292929   -41.13225165493412
8.07070707070707   -43.08586277630798
8.212121212121211   -44.309441231350135
8.353535353535353   -44.4228368902932
8.494949494949495   -43.20123692923882
8.636363636363637   -40.591066258839504
8.777777777777779   -36.70143827124379
8.919191919191919   -31.775799902955164
9.06060606060606   -26.150571900697763
9.202020202020202   -20.208267745927856
9.343434343434343   -14.331981431561772
9.484848484848484   -8.866639973045835
9.626262626262626   -4.090460574955481
9.767676767676768   -0.19804362272689424
9.909090909090908   2.7052146358632996
10.05050505050505   4.599001085665977
10.191919191919192   5.536642173987597
10.333333333333332   5.62900702659633
10.474747474747474   5.026313975616638
10.616161616161616   3.9000137140975824
10.757575757575758   2.4263939141134987
10.898989898989898   0.7729842134143023
11.04040404040404   -0.9116846651234223
11.181818181818182   -2.504850788504706
11.323232323232324   -3.913031278993576
11.464646464646464   -5.072703903454049
11.606060606060606   -5.948714344710882
11.747474747474747   -6.531009501752674
11.88888888888889   -6.8302855072597
12.03030303030303   -6.873087721120559
12.171717171717171   -6.696823385250592
12.313131313131313   -6.3450571705142425
12.454545454545453   -5.863363973900544
12.595959595959595   -5.295918480615421
12.737373737373737   -4.682912295708118
12.878787878787879   -4.058811028743599
13.020202020202019   -3.451398883424138
13.16161616161616   -2.88150938330461
13.303030303030303   -2.3633089891801773
13.444444444444445   -1.9049853252867885
13.585858585858585   -1.5096919752936613
13.727272727272727   -1.1766146204293437
13.868686868686869   -0.9020451546842037
14.01010101010101   -0.6803774720829261
14.15151515151515   -0.504967168542988
14.292929292929292   -0.36882428238472886
14.434343434343434   -0.2651310972588372
14.575757575757574   -0.18759459093945827
14.717171717171716   -0.13065489769576513
14.858585858585858   -0.08957749172139999
15.0   -0.060458562878109176
